EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MonthlyIncome,Over18,PercentSalaryHike,StandardHours,TotalWorkingYears,YearsAtCompany,YearsAtCompany,EnvironmentSatisfaction,JobSatisfaction,PerformanceRating
207,37,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,Male,1,Sales Executive,41930,Y,16,8,12,6,7,2,4,3
208,46,No,Travel_Frequently,Research & Development,4,1,Medical,1,Male,5,Human Resources,29110,Y,13,8,28,2,3,1,3,3
209,41,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,Male,1,Research Director,26610,Y,14,8,22,18,19,2,1,3
210,37,No,Non-Travel,Research & Development,7,2,Medical,1,Male,1,Sales Executive,20280,Y,16,8,9,9,10,1,2,3
211,52,No,Travel_Rarely,Sales,2,1,Medical,1,Male,1,Laboratory Technician,99800,Y,11,8,18,10,11,4,1,3
212,32,Yes,Non-Travel,Research & Development,7,2,Life Sciences,1,Female,2,Research Director,32980,Y,22,8,6,4,5,4,3,4
213,24,No,Travel_Frequently,Sales,22,3,Life Sciences,1,Female,1,Healthcare Representative,29350,Y,14,8,3,2,3,4,4,3
214,38,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Female,1,Research Scientist,154270,Y,16,8,18,1,2,3,3,3
215,37,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Female,5,Research Scientist,39440,Y,11,8,8,6,7,2,2,3
216,49,No,Travel_Rarely,Sales,21,1,Life Sciences,1,Male,1,Sales Executive,40110,Y,18,8,31,31,32,4,3,3
217,24,No,Travel_Rarely,Sales,1,3,Marketing,1,Female,1,Sales Executive,34070,Y,15,8,6,6,7,2,4,3
218,26,No,Travel_Rarely,Research & Development,19,4,Technical Degree,1,Female,4,Sales Executive,119940,Y,14,8,6,5,6,1,2,3
219,24,No,Travel_Rarely,Sales,7,3,Medical,1,Female,1,Laboratory Technician,12320,Y,12,8,1,1,2,4,2,3
220,50,No,Travel_Frequently,Sales,2,2,Marketing,1,Male,1,Sales Executive,29600,Y,14,8,32,32,33,1,2,3
221,25,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Research Scientist,190940,Y,16,8,7,7,8,2,3,3
222,24,Yes,Travel_Frequently,Research & Development,2,3,Medical,1,Male,2,Research Scientist,39190,Y,21,8,6,6,7,1,3,4
223,30,Yes,Travel_Frequently,Research & Development,9,3,Other,1,Male,2,Healthcare Representative,68250,Y,14,8,1,1,2,2,1,3
224,34,No,Travel_Rarely,Sales,6,2,Life Sciences,1,Male,4,Research Director,102480,Y,12,8,6,6,7,2,4,3
225,31,Yes,Travel_Rarely,Research & Development,9,1,Medical,1,Female,1,Sales Representative,189470,Y,12,8,9,3,4,2,1,3
226,35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,5,Sales Executive,24960,Y,17,8,9,3,4,1,4,3
227,31,No,Travel_Rarely,Sales,1,3,Marketing,1,Female,2,Sales Executive,64650,Y,17,8,13,7,8,1,4,3
228,27,No,Travel_Rarely,Sales,22,4,Medical,1,Male,1,Sales Representative,22060,Y,14,8,6,5,6,1,3,3
229,37,No,Travel_Rarely,Sales,9,4,Marketing,1,Female,2,Laboratory Technician,20860,Y,14,8,17,3,4,4,3,3
230,20,No,Travel_Rarely,Research & Development,17,4,Medical,1,Female,1,Sales Representative,22930,Y,13,8,1,1,2,4,2,3
231,42,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,Female,2,Manufacturing Director,26450,Y,15,8,10,10,11,3,4,3
232,43,No,Travel_Rarely,Research & Development,10,5,Technical Degree,1,Female,2,Sales Executive,26830,Y,11,8,21,1,2,2,4,3
233,38,No,Travel_Rarely,Human Resources,2,4,Medical,1,Male,1,Human Resources,20140,Y,17,8,8,0,1,3,1,3
234,43,No,Travel_Frequently,Sales,4,3,Medical,1,Female,2,Healthcare Representative,34190,Y,11,8,10,8,9,4,3,3
235,48,No,Travel_Rarely,Research & Development,8,1,Medical,1,Male,2,Laboratory Technician,53760,Y,13,8,21,3,4,4,1,3
236,44,No,Travel_Rarely,Sales,29,4,Marketing,1,Male,2,Sales Executive,19510,Y,22,8,10,2,3,1,3,4
237,34,No,Travel_Rarely,Research & Development,13,4,Life Sciences,1,Female,1,Laboratory Technician,23410,Y,20,8,8,8,9,3,3,4
238,27,Yes,Travel_Rarely,Sales,27,3,Life Sciences,1,Male,2,Research Scientist,22930,Y,18,8,5,4,5,3,1,3
239,21,No,Travel_Rarely,Sales,16,2,Life Sciences,1,Male,3,Sales Executive,87260,Y,11,8,3,3,4,3,3,3
240,44,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,1,Laboratory Technician,40110,Y,14,8,26,2,3,4,4,3
241,22,No,Travel_Rarely,Research & Development,2,2,Medical,1,Female,2,Laboratory Technician,195450,Y,14,8,3,2,3,1,3,3
242,33,No,Travel_Rarely,Sales,13,4,Marketing,1,Female,2,Manufacturing Director,45680,Y,18,8,6,5,6,3,3,3
243,32,No,Travel_Rarely,Research & Development,1,1,Life Sciences,1,Female,1,Healthcare Representative,30220,Y,16,8,6,6,7,1,4,3
244,30,No,Travel_Frequently,Research & Development,4,5,Technical Degree,1,Male,3,Manager,57720,Y,17,8,1,1,2,3,3,3
245,53,No,Travel_Rarely,Research & Development,24,3,Other,1,Female,3,Manager,22690,Y,11,8,18,14,15,4,1,3
246,34,No,Travel_Rarely,Research & Development,1,5,Medical,1,Male,1,Research Scientist,53810,Y,12,8,10,10,11,2,4,3
247,45,Yes,Travel_Frequently,Research & Development,19,4,Life Sciences,1,Male,3,Research Director,34410,Y,13,8,5,1,2,1,1,3
248,26,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Male,1,Manufacturing Director,54540,Y,13,8,3,3,4,3,4,3
249,37,No,Travel_Rarely,Research & Development,4,3,Medical,1,Male,1,Manager,98840,Y,14,8,10,10,11,3,3,3
250,29,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,1,Healthcare Representative,41570,Y,17,8,6,6,7,2,3,3
251,35,No,Travel_Rarely,Research & Development,10,5,Medical,1,Female,4,Laboratory Technician,134580,Y,11,8,17,17,18,2,4,3
252,33,No,Travel_Frequently,Research & Development,8,3,Technical Degree,1,Male,2,Laboratory Technician,90690,Y,25,8,15,13,14,3,4,4
253,54,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,Female,2,Sales Executive,40140,Y,19,8,16,9,10,3,2,3
254,36,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Male,2,Research Scientist,59150,Y,13,8,13,3,4,2,2,3
255,27,No,Travel_Rarely,Sales,9,3,Marketing,1,Male,5,Research Director,59930,Y,14,8,5,4,5,1,4,3
256,20,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,5,Sales Representative,61620,Y,12,8,1,1,2,4,3,3
257,33,Yes,Travel_Frequently,Research & Development,15,4,Medical,1,Female,1,Laboratory Technician,24060,Y,11,8,10,10,11,1,1,3
258,35,No,Non-Travel,Research & Development,2,1,Medical,1,Male,1,Research Scientist,187400,Y,19,8,1,1,2,3,3,3
259,23,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Healthcare Representative,76370,Y,11,8,5,3,4,1,1,3
260,25,No,Travel_Rarely,Research & Development,11,3,Medical,1,Male,2,Manufacturing Director,100960,Y,11,8,4,3,4,4,2,3
261,38,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1,Male,5,Research Scientist,147560,Y,20,8,8,7,8,4,4,4
262,29,No,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,4,Healthcare Representative,64990,Y,18,8,10,10,11,2,4,3
263,48,No,Travel_Rarely,Research & Development,16,3,Technical Degree,1,Male,1,Sales Executive,97240,Y,13,8,12,2,3,2,2,3
264,27,No,Travel_Frequently,Sales,4,3,Technical Degree,1,Male,5,Laboratory Technician,21940,Y,12,8,6,6,7,4,4,3
265,37,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1,Male,3,Manager,33880,Y,11,8,4,1,2,4,4,3
266,50,No,Travel_Rarely,Sales,5,3,Medical,1,Male,1,Laboratory Technician,54730,Y,19,8,20,20,21,4,3,3
267,34,No,Travel_Rarely,Research & Development,18,1,Medical,1,Male,1,Healthcare Representative,27030,Y,21,8,9,8,9,4,2,4
268,24,Yes,Travel_Rarely,Research & Development,17,2,Life Sciences,1,Female,1,Healthcare Representative,25010,Y,12,8,4,2,3,1,3,3
269,39,No,Travel_Rarely,Research & Development,12,5,Medical,1,Female,1,Sales Representative,62200,Y,14,8,20,20,21,4,3,3
270,32,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,5,Research Scientist,30380,Y,11,8,10,10,11,4,4,3
271,50,Yes,Travel_Frequently,Research & Development,4,2,Medical,1,Male,4,Sales Representative,44240,Y,14,8,18,4,5,2,3,3
272,38,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,Male,1,Sales Executive,43120,Y,12,8,10,9,10,2,4,3
273,27,No,Travel_Rarely,Research & Development,10,3,Medical,1,Male,5,Research Scientist,132450,Y,23,8,9,9,10,3,1,4
274,32,No,Travel_Rarely,Sales,1,3,Medical,1,Male,2,Sales Executive,136640,Y,14,8,10,7,8,3,4,3
275,47,No,Travel_Rarely,Research & Development,2,3,Medical,1,Female,5,Sales Executive,50210,Y,17,8,20,7,8,4,1,3
276,40,No,Travel_Frequently,Research & Development,3,4,Medical,1,Female,3,Human Resources,51260,Y,18,8,20,18,19,4,1,3
277,53,No,Travel_Rarely,Research & Development,7,1,Life Sciences,1,Male,2,Laboratory Technician,28590,Y,18,8,32,5,6,3,3,3
278,41,No,Travel_Rarely,Sales,6,3,Medical,1,Male,1,Sales Executive,102390,Y,24,8,23,21,22,2,4,4
279,60,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Female,5,Laboratory Technician,53290,Y,20,8,10,2,3,1,1,4
280,27,No,Travel_Frequently,Research & Development,29,1,Life Sciences,1,Male,2,Manufacturing Director,43250,Y,14,8,9,9,10,4,1,3
281,41,No,Travel_Rarely,Research & Development,3,3,Medical,1,Male,1,Manufacturing Director,72600,Y,16,8,22,22,23,4,3,3
282,50,No,Travel_Rarely,Sales,9,3,Life Sciences,1,Male,2,Research Scientist,23220,Y,25,8,4,2,3,4,2,4
283,28,Yes,Travel_Rarely,Sales,2,4,Life Sciences,1,Male,3,Research Scientist,20750,Y,18,8,10,7,8,1,2,3
284,36,No,Non-Travel,Research & Development,10,4,Technical Degree,1,Female,2,Research Scientist,41520,Y,19,8,10,8,9,1,1,3
285,38,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,3,Manager,96190,Y,13,8,10,1,2,3,3,3
286,44,No,Non-Travel,Research & Development,8,2,Life Sciences,1,Male,1,Research Scientist,135030,Y,12,8,9,5,6,1,3,3
287,47,No,Travel_Frequently,Research & Development,27,3,Life Sciences,1,Male,1,Research Scientist,54410,Y,22,8,28,22,23,4,3,4
288,30,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Male,2,Sales Executive,52090,Y,14,8,10,8,9,3,4,3
289,29,No,Travel_Rarely,Research & Development,1,2,Medical,1,Female,1,Sales Executive,106730,Y,13,8,1,1,2,3,3,3
290,42,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,1,Female,1,Sales Executive,50100,Y,21,8,7,2,3,3,3,4
291,43,No,Travel_Frequently,Research & Development,26,1,Life Sciences,1,Male,1,Laboratory Technician,135490,Y,11,8,7,2,3,4,4,3
292,34,No,Travel_Rarely,Research & Development,2,5,Technical Degree,1,Male,2,Healthcare Representative,49990,Y,12,8,10,5,6,2,3,3
293,23,No,Travel_Rarely,Sales,13,3,Marketing,1,Male,5,Sales Executive,42210,Y,11,8,5,4,5,2,1,3
294,39,No,Travel_Rarely,Sales,2,4,Marketing,1,Female,4,Healthcare Representative,138720,Y,12,8,12,8,9,3,2,3
295,56,No,Travel_Rarely,Research & Development,2,4,Medical,1,Male,1,Manager,20420,Y,12,8,30,10,11,3,4,3
296,40,No,Travel_Rarely,Sales,9,3,Marketing,1,Male,2,Research Scientist,20730,Y,14,8,5,4,5,4,4,3
297,27,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Female,1,Laboratory Technician,29560,Y,13,8,9,7,8,4,1,3
298,29,No,Travel_Rarely,Sales,20,3,Marketing,1,Female,2,Manager,29260,Y,15,8,2,2,3,4,2,3
299,53,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Female,3,Laboratory Technician,48090,Y,18,8,19,2,3,4,4,3
300,35,No,Non-Travel,Research & Development,5,1,Medical,1,Male,1,Healthcare Representative,51630,Y,18,8,16,1,2,4,1,3
301,32,No,Travel_Frequently,Sales,4,4,Life Sciences,1,Male,2,Sales Executive,188440,Y,19,8,10,10,11,NA,4,3
302,38,No,Travel_Rarely,Sales,10,3,Medical,1,Male,4,Laboratory Technician,181720,Y,12,8,6,1,2,4,3,3
303,34,No,Travel_Rarely,Research & Development,20,3,Medical,1,Female,3,Laboratory Technician,57440,Y,19,8,7,0,1,2,1,3
304,52,No,Travel_Rarely,Sales,21,5,Technical Degree,1,Male,3,Manager,28890,Y,11,8,34,34,35,3,1,3
305,33,Yes,Travel_Rarely,Research & Development,1,2,Medical,1,Male,3,Laboratory Technician,28710,Y,17,8,10,10,11,4,4,3
306,25,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Male,2,Research Scientist,74840,Y,15,8,6,6,7,3,4,3
307,45,No,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,3,Healthcare Representative,60740,Y,14,8,9,8,9,2,3,3
308,23,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,Female,2,Research Scientist,173280,Y,17,8,2,2,3,1,3,3
309,47,Yes,Travel_Frequently,Research & Development,4,3,Life Sciences,1,Male,1,Research Director,27740,Y,13,8,NA,5,6,2,3,3
310,34,No,Travel_Rarely,Research & Development,12,3,Technical Degree,1,Male,1,Research Scientist,45050,Y,12,8,6,6,7,4,4,3
311,55,Yes,Travel_Rarely,Human Resources,7,3,Human Resources,1,Male,4,Laboratory Technician,74280,Y,12,8,24,5,6,4,1,3
312,36,No,Non-Travel,Research & Development,7,2,Life Sciences,1,Male,5,Sales Executive,116310,Y,18,8,10,10,11,1,1,3
313,52,No,Non-Travel,Research & Development,1,4,Life Sciences,1,Male,5,Sales Executive,97380,Y,18,8,5,4,5,4,4,3
314,26,No,Travel_Frequently,Research & Development,2,2,Life Sciences,1,Male,1,Manufacturing Director,28350,Y,11,8,5,2,3,1,NA,3
315,29,No,Travel_Rarely,Research & Development,10,2,Medical,1,Male,3,Manufacturing Director,169590,Y,14,8,11,8,9,2,3,3
316,26,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,1,Male,2,Laboratory Technician,26130,Y,19,8,6,4,5,4,1,3
317,34,No,Travel_Rarely,Research & Development,14,4,Technical Degree,1,Male,2,Manufacturing Director,61460,Y,12,8,10,4,5,2,4,3
318,54,No,Travel_Rarely,Research & Development,18,4,Medical,1,Female,2,Laboratory Technician,49630,Y,15,8,9,5,6,4,1,3
319,27,No,Travel_Frequently,Research & Development,13,2,Life Sciences,1,Female,4,Research Scientist,195370,Y,12,8,5,4,5,3,4,3
320,37,No,Travel_Rarely,Sales,2,4,Technical Degree,1,Male,2,Manufacturing Director,61720,Y,11,8,6,5,6,4,1,3
321,38,No,Travel_Frequently,Sales,2,4,Life Sciences,1,Female,2,Research Scientist,23680,Y,11,8,17,15,16,1,1,3
322,34,No,Travel_Rarely,Sales,2,3,Marketing,1,Male,1,Sales Representative,103120,Y,12,8,6,6,7,3,1,3
323,35,No,Travel_Rarely,Research & Development,5,4,Medical,1,Male,3,Manager,16750,Y,16,8,3,3,4,1,4,3
324,30,No,Travel_Rarely,Research & Development,20,3,Medical,1,Male,1,Laboratory Technician,25230,Y,13,8,7,2,3,4,3,3
325,40,No,Travel_Frequently,Research & Development,10,4,Medical,1,Male,2,Manufacturing Director,65670,Y,13,8,8,8,9,3,2,3
326,34,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Male,3,Healthcare Representative,47390,Y,24,8,6,3,4,3,1,4
327,42,No,Travel_Frequently,Research & Development,9,4,Medical,1,Male,1,Manufacturing Director,92080,Y,15,8,24,24,25,2,4,3
328,23,Yes,Travel_Rarely,Sales,2,3,Medical,1,Female,4,Manufacturing Director,45590,Y,18,8,1,0,1,3,1,3
329,24,No,Non-Travel,Sales,1,5,Marketing,1,Female,1,Manufacturing Director,81890,Y,14,8,1,1,2,3,2,3
330,52,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,Male,2,Manufacturing Director,29420,Y,11,8,9,5,6,4,3,3
331,50,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Male,2,Sales Executive,49410,Y,11,8,30,4,5,3,3,3
332,29,Yes,Travel_Rarely,Sales,2,4,Marketing,1,Female,4,Research Scientist,106500,Y,13,8,1,1,2,2,1,3
333,33,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1,Male,4,Manufacturing Director,59020,Y,12,8,14,13,14,3,3,3
334,33,Yes,Travel_Rarely,Research & Development,23,5,Life Sciences,1,Male,1,Human Resources,86390,Y,16,8,6,3,4,1,1,3
335,47,No,Travel_Rarely,Research & Development,6,4,Other,1,Male,2,Manager,63470,Y,14,8,26,26,27,3,4,3
336,36,No,Travel_Rarely,Sales,6,3,Medical,1,Female,2,Sales Executive,42000,Y,22,8,10,9,10,3,2,4
337,29,No,Travel_Rarely,Research & Development,10,3,Other,1,Male,1,Research Scientist,34520,Y,11,8,10,10,11,3,3,3
338,58,Yes,Travel_Rarely,Research & Development,24,3,Other,1,Female,2,Research Scientist,43170,Y,17,8,40,31,32,4,2,3
339,35,No,Travel_Rarely,Sales,10,4,Marketing,1,Female,1,Research Scientist,26320,Y,13,8,7,2,3,4,3,3
340,42,No,Travel_Rarely,Sales,15,1,Marketing,1,Male,2,Laboratory Technician,46680,Y,18,8,8,4,5,4,4,3
341,28,Yes,Travel_Rarely,Research & Development,19,4,Medical,1,Female,2,Sales Executive,32040,Y,16,8,5,2,3,3,3,3
342,36,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,2,Healthcare Representative,27200,Y,14,8,8,5,6,3,2,3
343,32,No,Travel_Rarely,Research & Development,3,1,Medical,1,Male,2,Manufacturing Director,171810,Y,14,8,14,14,15,3,3,3
344,40,No,Travel_Frequently,Sales,9,3,Marketing,1,Male,3,Manufacturing Director,22380,Y,14,8,10,1,2,1,3,3
345,30,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,Male,2,Research Director,14830,Y,13,8,12,0,1,3,4,3
346,45,No,Travel_Rarely,Research & Development,10,4,Life Sciences,1,Male,1,Research Director,56050,Y,12,8,1,1,2,2,3,3
347,42,No,Travel_Rarely,Research & Development,20,2,Medical,1,Male,2,Sales Representative,72950,Y,15,8,10,9,10,2,2,3
348,38,No,Travel_Frequently,Sales,4,3,Medical,1,Male,2,Research Scientist,23060,Y,19,8,13,4,5,1,1,3
349,34,No,Travel_Frequently,Research & Development,7,4,Life Sciences,1,Male,3,Laboratory Technician,23480,Y,14,8,6,5,6,3,4,3
350,49,Yes,Travel_Rarely,Sales,7,2,Life Sciences,1,Female,2,Healthcare Representative,89980,Y,14,8,9,9,10,3,4,3
351,55,Yes,Travel_Rarely,Human Resources,16,3,Technical Degree,1,Male,4,Manufacturing Director,43190,Y,11,8,12,9,10,3,4,3
352,43,No,Travel_Rarely,Research & Development,25,2,Medical,1,Male,2,Healthcare Representative,61320,Y,13,8,22,4,5,2,1,3
353,27,No,Travel_Rarely,Sales,2,4,Medical,1,Male,2,Manager,33460,Y,21,8,9,9,10,3,4,4
354,35,No,Travel_Rarely,Research & Development,1,3,Medical,1,Male,1,Research Director,108550,Y,13,8,17,8,9,3,3,3
355,28,No,Travel_Rarely,Sales,1,2,Technical Degree,1,Female,1,Sales Executive,22310,Y,12,8,8,8,9,2,2,3
356,34,No,Travel_Rarely,Sales,2,5,Life Sciences,1,Male,4,Research Scientist,23230,Y,17,8,4,3,4,3,4,3
357,26,Yes,Travel_Frequently,Research & Development,22,4,Other,1,Female,1,Sales Executive,20240,Y,23,8,8,8,9,3,3,4
358,27,No,Non-Travel,Sales,1,3,Technical Degree,1,Female,1,Sales Executive,27130,Y,11,8,0,0,1,4,4,3
359,51,No,Travel_Rarely,Sales,16,3,Medical,1,Male,3,Research Scientist,94390,Y,15,8,29,20,21,1,3,3
360,44,No,Travel_Rarely,Sales,24,5,Medical,1,Female,1,Sales Executive,25660,Y,11,8,10,5,6,4,2,3
361,25,No,Travel_Rarely,Research & Development,17,3,Medical,1,Male,1,Laboratory Technician,199260,Y,11,8,6,4,5,1,1,3
362,33,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Male,3,Laboratory Technician,24510,Y,13,8,9,9,10,1,1,3
363,35,No,Travel_Rarely,Sales,6,4,Medical,1,Female,2,Manager,94190,Y,24,8,6,6,7,3,1,4
364,36,No,Travel_Rarely,Sales,10,4,Marketing,1,Male,3,Manager,86860,Y,13,8,18,18,19,2,4,3
365,32,No,Travel_Rarely,Research & Development,3,4,Medical,1,Female,4,Sales Executive,30380,Y,20,8,8,5,6,2,4,4
366,30,No,Travel_Frequently,Research & Development,4,5,Medical,1,Male,5,Sales Representative,30580,Y,14,8,10,5,6,2,4,3
367,53,No,Travel_Rarely,Sales,6,3,Marketing,1,Male,4,Sales Executive,23250,Y,18,8,35,5,6,1,4,3
368,45,No,Travel_Rarely,Research & Development,1,5,Technical Degree,1,Male,2,Healthcare Representative,20880,Y,15,8,18,5,6,4,1,3
369,32,No,Travel_Rarely,Sales,10,3,Marketing,1,Female,1,Human Resources,30720,Y,12,8,9,5,6,3,3,3
370,52,No,Travel_Frequently,Research & Development,1,1,Life Sciences,1,Male,2,Laboratory Technician,50060,Y,16,8,31,9,10,3,4,3
371,37,No,Travel_Rarely,Sales,24,2,Life Sciences,1,Female,4,Laboratory Technician,42570,Y,15,8,9,1,2,4,3,3
372,28,No,Travel_Rarely,Research & Development,21,4,Life Sciences,1,Female,1,Healthcare Representative,25000,Y,16,8,6,5,6,2,4,3
373,22,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,1,Sales Representative,11020,Y,19,8,4,2,3,4,4,3
374,44,No,Travel_Rarely,Research & Development,22,3,Medical,1,Female,1,Laboratory Technician,104530,Y,11,8,10,3,4,1,4,3
375,42,No,Travel_Frequently,Sales,13,4,Life Sciences,1,Female,2,Laboratory Technician,22880,Y,16,8,8,2,3,2,4,3
376,36,No,Travel_Rarely,Research & Development,14,3,Other,1,Male,2,Research Scientist,39290,Y,24,8,6,5,6,1,1,4
377,25,No,Travel_Rarely,Sales,11,3,Life Sciences,1,Female,1,Laboratory Technician,23110,Y,11,8,5,5,6,3,1,3
378,35,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,Female,1,Healthcare Representative,31400,Y,13,8,17,17,18,4,3,3
379,35,Yes,Travel_Frequently,Sales,8,2,Marketing,1,Female,1,Laboratory Technician,36900,Y,13,8,10,10,11,4,2,3
380,32,No,Non-Travel,Research & Development,21,3,Life Sciences,1,Male,1,Sales Executive,44500,Y,13,8,4,3,4,4,4,3
381,25,No,Travel_Rarely,Sales,5,3,Marketing,1,Female,4,Research Scientist,27560,Y,12,8,5,5,6,3,1,3
382,49,No,Travel_Rarely,Sales,9,3,Technical Degree,1,Female,2,Sales Representative,190330,Y,18,8,7,4,5,3,1,3
383,24,No,Non-Travel,Research & Development,2,5,Technical Degree,1,Male,2,Healthcare Representative,187220,Y,22,8,6,5,6,1,4,4
384,32,No,Travel_Frequently,Research & Development,12,5,Medical,1,Male,1,Research Scientist,95470,Y,13,8,10,10,11,2,2,3
385,38,No,Travel_Rarely,Sales,22,2,Medical,1,Male,1,Sales Executive,137340,Y,13,8,3,2,3,2,2,3
386,42,No,Travel_Rarely,Research & Development,18,1,Technical Degree,1,Female,2,Research Scientist,199990,Y,23,8,17,5,6,3,4,4
387,31,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1,Female,3,Sales Executive,22790,Y,12,8,8,6,7,4,4,3
388,29,Yes,Travel_Rarely,Sales,3,3,Marketing,1,Male,3,Laboratory Technician,59160,Y,12,8,5,3,4,2,3,3
389,53,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Male,1,Sales Representative,20890,Y,16,8,28,2,3,1,4,3
390,35,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,3,Healthcare Representative,167920,Y,12,8,16,13,14,4,2,3
391,37,No,Travel_Frequently,Research & Development,13,4,Life Sciences,1,Female,3,Human Resources,35640,Y,11,8,10,5,6,3,4,3
392,53,No,Travel_Rarely,Research & Development,1,1,Medical,1,Male,1,Sales Executive,44250,Y,22,8,33,12,13,4,4,4
